"continent","who_region","country_region","iso3c","province_state","ts","cases","who_region_code","world_bank_income_group","world_bank_income_group_code","world_bank_income_group_gni_reference_year","world_bank_income_group_release_date"
"Americas","Region of the Americas","Grenada","GRD",NA,2020-01-24,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Grenada","GRD",NA,2020-01-25,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Grenada","GRD",NA,2020-01-26,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Grenada","GRD",NA,2020-01-27,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Grenada","GRD",NA,2020-01-28,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Grenada","GRD",NA,2020-01-29,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Grenada","GRD",NA,2020-01-30,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Grenada","GRD",NA,2020-01-31,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Grenada","GRD",NA,2020-02-01,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Grenada","GRD",NA,2020-02-02,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Grenada","GRD",NA,2020-02-03,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Grenada","GRD",NA,2020-02-04,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Grenada","GRD",NA,2020-02-05,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Grenada","GRD",NA,2020-02-06,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Grenada","GRD",NA,2020-02-07,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Grenada","GRD",NA,2020-02-08,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Grenada","GRD",NA,2020-02-09,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Grenada","GRD",NA,2020-02-10,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Grenada","GRD",NA,2020-02-11,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Grenada","GRD",NA,2020-02-12,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Grenada","GRD",NA,2020-02-13,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Grenada","GRD",NA,2020-02-14,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Grenada","GRD",NA,2020-02-15,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Grenada","GRD",NA,2020-02-16,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Grenada","GRD",NA,2020-02-17,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Grenada","GRD",NA,2020-02-18,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Grenada","GRD",NA,2020-02-19,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Grenada","GRD",NA,2020-02-20,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Grenada","GRD",NA,2020-02-21,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Grenada","GRD",NA,2020-02-22,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Grenada","GRD",NA,2020-02-23,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Grenada","GRD",NA,2020-02-24,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Grenada","GRD",NA,2020-02-25,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Grenada","GRD",NA,2020-02-26,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Grenada","GRD",NA,2020-02-27,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Grenada","GRD",NA,2020-02-28,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Grenada","GRD",NA,2020-02-29,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Grenada","GRD",NA,2020-03-01,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Grenada","GRD",NA,2020-03-02,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Grenada","GRD",NA,2020-03-03,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Grenada","GRD",NA,2020-03-04,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Grenada","GRD",NA,2020-03-05,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Grenada","GRD",NA,2020-03-06,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Grenada","GRD",NA,2020-03-07,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Grenada","GRD",NA,2020-03-08,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Grenada","GRD",NA,2020-03-09,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Grenada","GRD",NA,2020-03-10,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Grenada","GRD",NA,2020-03-11,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Grenada","GRD",NA,2020-03-12,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Grenada","GRD",NA,2020-03-13,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Grenada","GRD",NA,2020-03-14,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Grenada","GRD",NA,2020-03-15,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Grenada","GRD",NA,2020-03-16,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Grenada","GRD",NA,2020-03-17,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Grenada","GRD",NA,2020-03-18,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Grenada","GRD",NA,2020-03-19,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Grenada","GRD",NA,2020-03-20,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Grenada","GRD",NA,2020-03-21,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Grenada","GRD",NA,2020-03-22,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Grenada","GRD",NA,2020-03-23,1,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Grenada","GRD",NA,2020-03-24,1,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Grenada","GRD",NA,2020-03-25,1,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Grenada","GRD",NA,2020-03-26,1,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Grenada","GRD",NA,2020-03-27,7,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Grenada","GRD",NA,2020-03-28,7,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Grenada","GRD",NA,2020-03-29,7,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Grenada","GRD",NA,2020-03-30,7,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Grenada","GRD",NA,2020-03-31,9,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Grenada","GRD",NA,2020-04-01,9,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Grenada","GRD",NA,2020-04-02,9,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Grenada","GRD",NA,2020-04-03,10,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Guyana","GUY",NA,2020-01-21,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Guyana","GUY",NA,2020-01-22,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Guyana","GUY",NA,2020-01-23,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Guyana","GUY",NA,2020-01-24,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Guyana","GUY",NA,2020-01-25,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Guyana","GUY",NA,2020-01-26,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Guyana","GUY",NA,2020-01-27,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Guyana","GUY",NA,2020-01-28,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Guyana","GUY",NA,2020-01-29,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Guyana","GUY",NA,2020-01-30,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Guyana","GUY",NA,2020-01-31,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Guyana","GUY",NA,2020-02-01,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Guyana","GUY",NA,2020-02-02,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Guyana","GUY",NA,2020-02-03,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Guyana","GUY",NA,2020-02-04,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Guyana","GUY",NA,2020-02-05,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Guyana","GUY",NA,2020-02-06,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Guyana","GUY",NA,2020-02-07,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Guyana","GUY",NA,2020-02-08,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Guyana","GUY",NA,2020-02-09,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Guyana","GUY",NA,2020-02-10,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Guyana","GUY",NA,2020-02-11,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Guyana","GUY",NA,2020-02-12,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Guyana","GUY",NA,2020-02-13,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Guyana","GUY",NA,2020-02-14,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Guyana","GUY",NA,2020-02-15,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Guyana","GUY",NA,2020-02-16,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Guyana","GUY",NA,2020-02-17,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Guyana","GUY",NA,2020-02-18,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Guyana","GUY",NA,2020-02-19,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Guyana","GUY",NA,2020-02-20,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Guyana","GUY",NA,2020-02-21,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Guyana","GUY",NA,2020-02-22,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Guyana","GUY",NA,2020-02-23,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Guyana","GUY",NA,2020-02-24,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Guyana","GUY",NA,2020-02-25,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Guyana","GUY",NA,2020-02-26,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Guyana","GUY",NA,2020-02-27,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Guyana","GUY",NA,2020-02-28,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Guyana","GUY",NA,2020-02-29,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Guyana","GUY",NA,2020-03-01,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Guyana","GUY",NA,2020-03-02,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Guyana","GUY",NA,2020-03-03,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Guyana","GUY",NA,2020-03-04,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Guyana","GUY",NA,2020-03-05,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Guyana","GUY",NA,2020-03-06,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Guyana","GUY",NA,2020-03-07,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Guyana","GUY",NA,2020-03-08,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Guyana","GUY",NA,2020-03-09,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Guyana","GUY",NA,2020-03-10,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Guyana","GUY",NA,2020-03-11,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Guyana","GUY",NA,2020-03-12,NA,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Guyana","GUY",NA,2020-03-13,1,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Guyana","GUY",NA,2020-03-14,6,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Guyana","GUY",NA,2020-03-15,1,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Guyana","GUY",NA,2020-03-16,4,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Guyana","GUY",NA,2020-03-17,4,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Guyana","GUY",NA,2020-03-18,4,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Guyana","GUY",NA,2020-03-19,4,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Guyana","GUY",NA,2020-03-20,5,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Guyana","GUY",NA,2020-03-21,5,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Guyana","GUY",NA,2020-03-22,5,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Guyana","GUY",NA,2020-03-23,5,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Guyana","GUY",NA,2020-03-24,5,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Guyana","GUY",NA,2020-03-25,5,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Guyana","GUY",NA,2020-03-26,5,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Guyana","GUY",NA,2020-03-27,5,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Guyana","GUY",NA,2020-03-28,5,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Guyana","GUY",NA,2020-03-29,5,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Guyana","GUY",NA,2020-03-30,5,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Guyana","GUY",NA,2020-03-31,8,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Guyana","GUY",NA,2020-04-01,12,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Guyana","GUY",NA,2020-04-02,19,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Guyana","GUY",NA,2020-04-03,19,"AMR","Upper middle income","WB_UMI","2017","2018"
"Americas","Region of the Americas","Nicaragua","NIC",NA,2020-01-21,NA,"AMR","Lower middle income","WB_LMI","2017","2018"
"Americas","Region of the Americas","Nicaragua","NIC",NA,2020-01-22,NA,"AMR","Lower middle income","WB_LMI","2017","2018"
"Americas","Region of the Americas","Nicaragua","NIC",NA,2020-01-23,NA,"AMR","Lower middle income","WB_LMI","2017","2018"
"Americas","Region of the Americas","Nicaragua","NIC",NA,2020-01-24,NA,"AMR","Lower middle income","WB_LMI","2017","2018"
